0.6321868145667889,-0.024448624099179084,0.5575793759734147,-2.751315985470318,-0.24349359126741027,1.6926867054910266
0.6283419105971059,0.11442572211078156,0.33843408980266376,-2.8748070310522165,-0.07752118546045125,1.6780294966545806
0.5931595360241994,0.129104645308332,0.43302425964819935,-2.9863806391076118,0.0327508722095009,1.4191451768312524
0.6482893515977746,0.052665759648825916,0.5274263220256121,-2.922737015935066,0.2824188146369419,1.6679363363966593
0.6335150491221285,-0.12214451685921297,0.44001630111811024,-3.0780981171063857,-0.2074263047594713,1.6049146859727363
0.6234286467723451,0.18700389297368403,0.39774760744144555,-2.9147701469825655,-0.018266513234515225,1.4568414077252856
0.4389764516006415,-0.009718029509626497,0.3680728047152652,-2.765093002658745,-0.03770884867660157,1.6498034588173511
0.6100795306006748,-0.07505334344718358,0.5496779404185603,-2.6976178212515993,-0.06751297258189531,1.4864984311790732
0.6047486511924927,-0.14409900655627608,0.3599724607425325,-3.0963188651244975,0.17215462650128305,1.5994552569776095
0.6115496135879005,0.11229161240878716,0.437674732661502,-2.815629402023553,-0.2161218011234055,1.434359022060792
0.6005208885371415,-0.01156151754274698,0.46957083194435667,-2.7175005712919873,0.08083099200035448,1.5660738201973987
0.567762148223624,-0.07841996077495512,0.3092453503703818,-2.881641305383819,-0.17124919630828248,1.5225585931173908
